Latitude,Longitude,Elevation,Dataset,FilePath,ContainingFolder,Status,ImgBroken,NewImgePath
30.799283,-93.606053,23.219812,ned10m,DamageDetection\train_another\damage\-93.606053_30.799283000000003.jpeg,train_another,damaged,false,images/-93.606053_30.799283.tiff
30.663002,-93.607850,17.353458,ned10m,DamageDetection\train_another\damage\-93.60785_30.663002000000002.jpeg,train_another,damaged,true,images/-93.607850_30.663002.tiff
30.661488,-93.608532,16.973232,ned10m,DamageDetection\train_another\damage\-93.608532_30.661488000000002.jpeg,train_another,damaged,true,images/-93.608532_30.661488.tiff
30.660850,-93.609497,17.512367,ned10m,DamageDetection\train_another\damage\-93.60949699999999_30.66085.jpeg,train_another,damaged,true,images/-93.609497_30.660850.tiff
30.731068,-93.611074,19.732122,ned10m,DamageDetection\train_another\damage\-93.611074_30.731068.jpeg,train_another,damaged,false,images/-93.611074_30.731068.tiff
30.730173,-93.611165,19.680655,ned10m,DamageDetection\train_another\damage\-93.611165_30.730172999999997.jpeg,train_another,damaged,false,images/-93.611165_30.730173.tiff
30.754263,-93.614100,21.223543,ned10m,DamageDetection\train_another\damage\-93.6141_30.754263.jpeg,train_another,damaged,false,images/-93.614100_30.754263.tiff
30.730793,-93.616212,19.550917,ned10m,DamageDetection\train_another\damage\-93.616212_30.730793.jpeg,train_another,damaged,false,images/-93.616212_30.730793.tiff
30.641293,-93.618381,18.365746,ned10m,DamageDetection\train_another\damage\-93.618381_30.641293.jpeg,train_another,damaged,true,images/-93.618381_30.641293.tiff
30.648549,-93.619539,16.306005,ned10m,DamageDetection\train_another\damage\-93.619539_30.648549.jpeg,train_another,damaged,true,images/-93.619539_30.648549.tiff
30.732382,-93.625478,22.170628,ned10m,DamageDetection\train_another\damage\-93.625478_30.732382.jpeg,train_another,damaged,false,images/-93.625478_30.732382.tiff
30.743806,-93.627763,21.590088,ned10m,DamageDetection\train_another\damage\-93.627763_30.743806.jpeg,train_another,damaged,false,images/-93.627763_30.743806.tiff
30.643255,-93.628487,15.404665,ned10m,DamageDetection\train_another\damage\-93.62848699999999_30.643255.jpeg,train_another,damaged,false,images/-93.628487_30.643255.tiff
30.036473,-93.635751,0.204972,ned10m,DamageDetection\train_another\damage\-93.635751_30.036472999999997.jpeg,train_another,damaged,true,images/-93.635751_30.036473.tiff
30.036633,-93.636223,1.121403,ned10m,DamageDetection\train_another\damage\-93.636223_30.036633000000002.jpeg,train_another,damaged,true,images/-93.636223_30.036633.tiff
30.036668,-93.636271,0.958854,ned10m,DamageDetection\train_another\damage\-93.636271_30.036668.jpeg,train_another,damaged,true,images/-93.636271_30.036668.tiff
30.215909,-93.642793,4.046306,ned10m,DamageDetection\train_another\damage\-93.64279300000001_30.215909000000003.jpeg,train_another,damaged,true,images/-93.642793_30.215909.tiff
30.125729,-93.648019,1.269615,ned10m,DamageDetection\train_another\damage\-93.64801899999999_30.125728999999996.jpeg,train_another,damaged,true,images/-93.648019_30.125729.tiff
30.670034,-93.649897,17.744873,ned10m,DamageDetection\train_another\damage\-93.649897_30.670034.jpeg,train_another,damaged,false,images/-93.649897_30.670034.tiff
30.140321,-93.651736,2.522383,ned10m,DamageDetection\train_another\damage\-93.651736_30.140321000000004.jpeg,train_another,damaged,true,images/-93.651736_30.140321.tiff
30.120778,-93.655073,2.662315,ned10m,DamageDetection\train_another\damage\-93.655073_30.120778.jpeg,train_another,damaged,true,images/-93.655073_30.120778.tiff
30.120982,-93.655363,2.680955,ned10m,DamageDetection\train_another\damage\-93.655363_30.120982.jpeg,train_another,damaged,true,images/-93.655363_30.120982.tiff
30.206408,-93.655907,3.859614,ned10m,DamageDetection\train_another\damage\-93.655907_30.206408000000003.jpeg,train_another,damaged,true,images/-93.655907_30.206408.tiff
30.206156,-93.655942,3.601640,ned10m,DamageDetection\train_another\damage\-93.65594200000001_30.206156.jpeg,train_another,damaged,true,images/-93.655942_30.206156.tiff
30.121911,-93.656162,2.838817,ned10m,DamageDetection\train_another\damage\-93.656162_30.121910999999997.jpeg,train_another,damaged,true,images/-93.656162_30.121911.tiff
30.206698,-93.656327,3.072029,ned10m,DamageDetection\train_another\damage\-93.656327_30.206698.jpeg,train_another,damaged,true,images/-93.656327_30.206698.tiff
30.122694,-93.656334,2.615504,ned10m,DamageDetection\train_another\damage\-93.656334_30.122694.jpeg,train_another,damaged,true,images/-93.656334_30.122694.tiff
30.139973,-93.656522,2.304207,ned10m,DamageDetection\train_another\damage\-93.656522_30.139972999999998.jpeg,train_another,damaged,true,images/-93.656522_30.139973.tiff
30.139870,-93.656543,2.253228,ned10m,DamageDetection\train_another\damage\-93.656543_30.139870000000002.jpeg,train_another,damaged,true,images/-93.656543_30.139870.tiff
30.121336,-93.657069,1.972395,ned10m,DamageDetection\train_another\damage\-93.65706899999999_30.121336.jpeg,train_another,damaged,true,images/-93.657069_30.121336.tiff
30.045112,-93.657546,0.592891,ned10m,DamageDetection\train_another\damage\-93.657546_30.045112.jpeg,train_another,damaged,true,images/-93.657546_30.045112.tiff
30.045243,-93.657619,1.045112,ned10m,DamageDetection\train_another\damage\-93.657619_30.045243.jpeg,train_another,damaged,true,images/-93.657619_30.045243.tiff
30.045020,-93.657726,0.832934,ned10m,DamageDetection\train_another\damage\-93.657726_30.04502.jpeg,train_another,damaged,true,images/-93.657726_30.045020.tiff
30.203008,-93.658088,4.321525,ned10m,DamageDetection\train_another\damage\-93.658088_30.203008.jpeg,train_another,damaged,true,images/-93.658088_30.203008.tiff
30.622732,-93.658116,17.297346,ned10m,DamageDetection\train_another\damage\-93.658116_30.622732.jpeg,train_another,damaged,false,images/-93.658116_30.622732.tiff
30.202997,-93.658163,4.407958,ned10m,DamageDetection\train_another\damage\-93.658163_30.202996999999996.jpeg,train_another,damaged,true,images/-93.658163_30.202997.tiff
30.204435,-93.658221,4.327027,ned10m,DamageDetection\train_another\damage\-93.658221_30.204434999999997.jpeg,train_another,damaged,true,images/-93.658221_30.204435.tiff
30.202983,-93.658426,4.487720,ned10m,DamageDetection\train_another\damage\-93.658426_30.202983000000003.jpeg,train_another,damaged,true,images/-93.658426_30.202983.tiff
30.202977,-93.658585,4.500526,ned10m,DamageDetection\train_another\damage\-93.658585_30.202977.jpeg,train_another,damaged,true,images/-93.658585_30.202977.tiff
30.026395,-93.658710,0.511993,ned10m,DamageDetection\train_another\damage\-93.65871_30.026395.jpeg,train_another,damaged,true,images/-93.658710_30.026395.tiff
30.207282,-93.658891,4.252147,ned10m,DamageDetection\train_another\damage\-93.658891_30.207282.jpeg,train_another,damaged,true,images/-93.658891_30.207282.tiff
30.026392,-93.658946,0.368827,ned10m,DamageDetection\train_another\damage\-93.658946_30.026391999999998.jpeg,train_another,damaged,true,images/-93.658946_30.026392.tiff
30.204855,-93.659014,4.527225,ned10m,DamageDetection\train_another\damage\-93.659014_30.204855.jpeg,train_another,damaged,true,images/-93.659014_30.204855.tiff
30.202481,-93.659127,4.398349,ned10m,DamageDetection\train_another\damage\-93.659127_30.202481.jpeg,train_another,damaged,true,images/-93.659127_30.202481.tiff
30.202438,-93.659139,4.377061,ned10m,DamageDetection\train_another\damage\-93.659139_30.202438.jpeg,train_another,damaged,true,images/-93.659139_30.202438.tiff
30.204246,-93.659139,4.619040,ned10m,DamageDetection\train_another\damage\-93.659139_30.204246.jpeg,train_another,damaged,true,images/-93.659139_30.204246.tiff
30.203435,-93.659206,4.506373,ned10m,DamageDetection\train_another\damage\-93.65920600000001_30.203435.jpeg,train_another,damaged,true,images/-93.659206_30.203435.tiff
30.203430,-93.659214,4.517634,ned10m,DamageDetection\train_another\damage\-93.659214_30.203429999999997.jpeg,train_another,damaged,true,images/-93.659214_30.203430.tiff
30.201455,-93.659327,4.795330,ned10m,DamageDetection\train_another\damage\-93.659327_30.201455.jpeg,train_another,damaged,true,images/-93.659327_30.201455.tiff
30.203359,-93.659327,4.429825,ned10m,DamageDetection\train_another\damage\-93.659327_30.203359000000003.jpeg,train_another,damaged,true,images/-93.659327_30.203359.tiff
30.207959,-93.659524,4.519698,ned10m,DamageDetection\train_another\damage\-93.659524_30.207959000000002.jpeg,train_another,damaged,true,images/-93.659524_30.207959.tiff
30.138878,-93.659638,2.456019,ned10m,DamageDetection\train_another\damage\-93.659638_30.138878000000002.jpeg,train_another,damaged,true,images/-93.659638_30.138878.tiff
30.138252,-93.660089,2.035270,ned10m,DamageDetection\train_another\damage\-93.660089_30.138252.jpeg,train_another,damaged,true,images/-93.660089_30.138252.tiff
30.139574,-93.660287,2.231258,ned10m,DamageDetection\train_another\damage\-93.660287_30.139574.jpeg,train_another,damaged,true,images/-93.660287_30.139574.tiff
30.207332,-93.660280,4.172944,ned10m,DamageDetection\train_another\damage\-93.66028_30.207332.jpeg,train_another,damaged,true,images/-93.660280_30.207332.tiff
30.204826,-93.660395,4.618576,ned10m,DamageDetection\train_another\damage\-93.660395_30.204826.jpeg,train_another,damaged,true,images/-93.660395_30.204826.tiff
30.204796,-93.660534,4.502053,ned10m,DamageDetection\train_another\damage\-93.660534_30.204796.jpeg,train_another,damaged,true,images/-93.660534_30.204796.tiff
30.212114,-93.661090,3.734270,ned10m,DamageDetection\train_another\damage\-93.66109_30.212114.jpeg,train_another,damaged,true,images/-93.661090_30.212114.tiff
30.212136,-93.661380,3.886552,ned10m,DamageDetection\train_another\damage\-93.66138000000001_30.212135999999997.jpeg,train_another,damaged,true,images/-93.661380_30.212136.tiff
30.212095,-93.661382,3.895389,ned10m,DamageDetection\train_another\damage\-93.66138199999999_30.212095.jpeg,train_another,damaged,true,images/-93.661382_30.212095.tiff
30.201602,-93.662004,4.440852,ned10m,DamageDetection\train_another\damage\-93.66200400000001_30.201602.jpeg,train_another,damaged,true,images/-93.662004_30.201602.tiff
30.207825,-93.662156,4.071767,ned10m,DamageDetection\train_another\damage\-93.66215600000001_30.207825.jpeg,train_another,damaged,true,images/-93.662156_30.207825.tiff
30.207800,-93.662235,4.013260,ned10m,DamageDetection\train_another\damage\-93.662235_30.2078.jpeg,train_another,damaged,true,images/-93.662235_30.207800.tiff
30.209982,-93.662984,4.568711,ned10m,DamageDetection\train_another\damage\-93.662984_30.209982.jpeg,train_another,damaged,true,images/-93.662984_30.209982.tiff
30.211058,-93.664824,3.472817,ned10m,DamageDetection\train_another\damage\-93.664824_30.211058.jpeg,train_another,damaged,true,images/-93.664824_30.211058.tiff
30.139546,-93.665072,1.929452,ned10m,DamageDetection\train_another\damage\-93.665072_30.139546000000003.jpeg,train_another,damaged,true,images/-93.665072_30.139546.tiff
30.066653,-93.665348,1.387628,ned10m,DamageDetection\train_another\damage\-93.665348_30.066653000000002.jpeg,train_another,damaged,true,images/-93.665348_30.066653.tiff
30.201532,-93.666569,3.839659,ned10m,DamageDetection\train_another\damage\-93.666569_30.201532.jpeg,train_another,damaged,true,images/-93.666569_30.201532.tiff
30.202307,-93.667227,3.684870,ned10m,DamageDetection\train_another\damage\-93.667227_30.202307.jpeg,train_another,damaged,true,images/-93.667227_30.202307.tiff
30.143409,-93.667547,0.230126,ned10m,DamageDetection\train_another\damage\-93.667547_30.143409000000002.jpeg,train_another,damaged,true,images/-93.667547_30.143409.tiff
30.228207,-93.667565,4.371177,ned10m,DamageDetection\train_another\damage\-93.667565_30.228207.jpeg,train_another,damaged,true,images/-93.667565_30.228207.tiff
30.230295,-93.667871,5.467066,ned10m,DamageDetection\train_another\damage\-93.66787099999999_30.230295.jpeg,train_another,damaged,true,images/-93.667871_30.230295.tiff
30.212013,-93.667922,3.610850,ned10m,DamageDetection\train_another\damage\-93.66792199999999_30.212013.jpeg,train_another,damaged,true,images/-93.667922_30.212013.tiff
30.143383,-93.667964,0.653272,ned10m,DamageDetection\train_another\damage\-93.667964_30.143383.jpeg,train_another,damaged,true,images/-93.667964_30.143383.tiff
30.229450,-93.668146,3.379265,ned10m,DamageDetection\train_another\damage\-93.668146_30.22945.jpeg,train_another,damaged,true,images/-93.668146_30.229450.tiff
30.212334,-93.668250,4.240741,ned10m,DamageDetection\train_another\damage\-93.66825_30.212334000000002.jpeg,train_another,damaged,true,images/-93.668250_30.212334.tiff
30.225922,-93.669140,3.787646,ned10m,DamageDetection\train_another\damage\-93.66914_30.225921999999997.jpeg,train_another,damaged,true,images/-93.669140_30.225922.tiff
30.225881,-93.669182,3.742626,ned10m,DamageDetection\train_another\damage\-93.66918199999999_30.225881.jpeg,train_another,damaged,true,images/-93.669182_30.225881.tiff
30.225224,-93.669435,5.098610,ned10m,DamageDetection\train_another\damage\-93.669435_30.225224.jpeg,train_another,damaged,true,images/-93.669435_30.225224.tiff
30.217831,-93.669466,3.373206,ned10m,DamageDetection\train_another\damage\-93.669466_30.217831.jpeg,train_another,damaged,true,images/-93.669466_30.217831.tiff
30.218827,-93.669737,4.717238,ned10m,DamageDetection\train_another\damage\-93.669737_30.218827.jpeg,train_another,damaged,true,images/-93.669737_30.218827.tiff
30.218802,-93.669750,4.747780,ned10m,DamageDetection\train_another\damage\-93.66975_30.218802.jpeg,train_another,damaged,true,images/-93.669750_30.218802.tiff
30.221032,-93.669804,4.980392,ned10m,DamageDetection\train_another\damage\-93.669804_30.221032.jpeg,train_another,damaged,true,images/-93.669804_30.221032.tiff
30.217987,-93.670212,3.776442,ned10m,DamageDetection\train_another\damage\-93.670212_30.217987.jpeg,train_another,damaged,true,images/-93.670212_30.217987.tiff
30.216271,-93.670383,3.989012,ned10m,DamageDetection\train_another\damage\-93.670383_30.216271000000003.jpeg,train_another,damaged,true,images/-93.670383_30.216271.tiff
30.216391,-93.670698,3.359709,ned10m,DamageDetection\train_another\damage\-93.670698_30.216390999999998.jpeg,train_another,damaged,true,images/-93.670698_30.216391.tiff
30.223205,-93.670720,5.160937,ned10m,DamageDetection\train_another\damage\-93.67071999999999_30.223205.jpeg,train_another,damaged,true,images/-93.670720_30.223205.tiff
30.216367,-93.670710,3.536287,ned10m,DamageDetection\train_another\damage\-93.67071_30.216366999999998.jpeg,train_another,damaged,true,images/-93.670710_30.216367.tiff
30.216857,-93.671519,4.253906,ned10m,DamageDetection\train_another\damage\-93.67151899999999_30.216857.jpeg,train_another,damaged,true,images/-93.671519_30.216857.tiff
30.215836,-93.672942,4.557418,ned10m,DamageDetection\train_another\damage\-93.672942_30.215836.jpeg,train_another,damaged,true,images/-93.672942_30.215836.tiff
30.216253,-93.673725,5.165723,ned10m,DamageDetection\train_another\damage\-93.673725_30.216253000000002.jpeg,train_another,damaged,true,images/-93.673725_30.216253.tiff
30.216301,-93.673736,5.151961,ned10m,DamageDetection\train_another\damage\-93.673736_30.216301.jpeg,train_another,damaged,true,images/-93.673736_30.216301.tiff
30.217543,-93.673756,3.074774,ned10m,DamageDetection\train_another\damage\-93.67375600000001_30.217543.jpeg,train_another,damaged,true,images/-93.673756_30.217543.tiff
30.217506,-93.673757,3.192670,ned10m,DamageDetection\train_another\damage\-93.673757_30.217506.jpeg,train_another,damaged,true,images/-93.673757_30.217506.tiff
30.205787,-93.673799,3.684581,ned10m,DamageDetection\train_another\damage\-93.673799_30.205787.jpeg,train_another,damaged,true,images/-93.673799_30.205787.tiff
30.205978,-93.673945,3.903627,ned10m,DamageDetection\train_another\damage\-93.67394499999999_30.205978.jpeg,train_another,damaged,true,images/-93.673945_30.205978.tiff
30.215240,-93.673993,3.669563,ned10m,DamageDetection\train_another\damage\-93.67399300000001_30.21524.jpeg,train_another,damaged,true,images/-93.673993_30.215240.tiff
30.215923,-93.674148,4.477179,ned10m,DamageDetection\train_another\damage\-93.674148_30.215922999999997.jpeg,train_another,damaged,true,images/-93.674148_30.215923.tiff
30.213134,-93.674191,3.511469,ned10m,DamageDetection\train_another\damage\-93.67419100000001_30.213134000000004.jpeg,train_another,damaged,true,images/-93.674191_30.213134.tiff
30.210426,-93.674203,5.122839,ned10m,DamageDetection\train_another\damage\-93.674203_30.210426000000002.jpeg,train_another,damaged,true,images/-93.674203_30.210426.tiff
30.213548,-93.674219,4.243701,ned10m,DamageDetection\train_another\damage\-93.674219_30.213548.jpeg,train_another,damaged,true,images/-93.674219_30.213548.tiff
30.210448,-93.674249,5.039095,ned10m,DamageDetection\train_another\damage\-93.674249_30.210448.jpeg,train_another,damaged,true,images/-93.674249_30.210448.tiff
30.215051,-93.674435,3.589804,ned10m,DamageDetection\train_another\damage\-93.674435_30.215051000000003.jpeg,train_another,damaged,true,images/-93.674435_30.215051.tiff
30.135814,-93.677287,0.466222,ned10m,DamageDetection\train_another\damage\-93.67728699999999_30.135814.jpeg,train_another,damaged,true,images/-93.677287_30.135814.tiff
30.205086,-93.678446,1.465921,ned10m,DamageDetection\train_another\damage\-93.678446_30.205085999999998.jpeg,train_another,damaged,true,images/-93.678446_30.205086.tiff
30.205044,-93.678457,1.451838,ned10m,DamageDetection\train_another\damage\-93.678457_30.205044.jpeg,train_another,damaged,true,images/-93.678457_30.205044.tiff
29.782187,-93.682231,1.360583,ned10m,DamageDetection\train_another\damage\-93.682231_29.782187.jpeg,train_another,damaged,true,images/-93.682231_29.782187.tiff
29.782497,-93.684296,0.896834,ned10m,DamageDetection\train_another\damage\-93.684296_29.782496999999996.jpeg,train_another,damaged,true,images/-93.684296_29.782497.tiff
30.142686,-93.687415,0.352837,ned10m,DamageDetection\train_another\damage\-93.687415_30.142685999999998.jpeg,train_another,damaged,false,images/-93.687415_30.142686.tiff
29.782783,-93.688477,1.020775,ned10m,DamageDetection\train_another\damage\-93.688477_29.782783000000002.jpeg,train_another,damaged,true,images/-93.688477_29.782783.tiff
29.783198,-93.694555,1.309074,ned10m,DamageDetection\train_another\damage\-93.69455500000001_29.783198.jpeg,train_another,damaged,true,images/-93.694555_29.783198.tiff
30.068924,-93.697860,0.608831,ned10m,DamageDetection\train_another\damage\-93.69785999999999_30.068924.jpeg,train_another,damaged,false,images/-93.697860_30.068924.tiff
29.783819,-93.702838,0.999805,ned10m,DamageDetection\train_another\damage\-93.702838_29.783819.jpeg,train_another,damaged,true,images/-93.702838_29.783819.tiff
29.784227,-93.704040,0.866970,ned10m,DamageDetection\train_another\damage\-93.70404_29.784227.jpeg,train_another,damaged,true,images/-93.704040_29.784227.tiff
29.770575,-93.705812,1.008973,ned10m,DamageDetection\train_another\damage\-93.705812_29.770575.jpeg,train_another,damaged,true,images/-93.705812_29.770575.tiff
29.769042,-93.705972,0.944052,ned10m,DamageDetection\train_another\damage\-93.705972_29.769042.jpeg,train_another,damaged,true,images/-93.705972_29.769042.tiff
30.066313,-93.707934,0.027363,ned10m,DamageDetection\train_another\damage\-93.707934_30.066313.jpeg,train_another,damaged,false,images/-93.707934_30.066313.tiff
29.766738,-93.709560,0.915388,ned10m,DamageDetection\train_another\damage\-93.70956_29.766738.jpeg,train_another,damaged,true,images/-93.709560_29.766738.tiff
30.123501,-93.712429,2.126330,ned10m,DamageDetection\train_another\damage\-93.712429_30.123501.jpeg,train_another,damaged,false,images/-93.712429_30.123501.tiff
30.123417,-93.713438,0.813998,ned10m,DamageDetection\train_another\damage\-93.713438_30.123417.jpeg,train_another,damaged,false,images/-93.713438_30.123417.tiff
29.768878,-93.723899,0.897281,ned10m,DamageDetection\train_another\damage\-93.723899_29.768878000000004.jpeg,train_another,damaged,true,images/-93.723899_29.768878.tiff
30.075196,-93.724043,1.303628,ned10m,DamageDetection\train_another\damage\-93.72404300000001_30.075196000000002.jpeg,train_another,damaged,false,images/-93.724043_30.075196.tiff
30.069413,-93.726731,0.949233,ned10m,DamageDetection\train_another\damage\-93.726731_30.069413.jpeg,train_another,damaged,false,images/-93.726731_30.069413.tiff
29.774716,-93.727610,1.259311,ned10m,DamageDetection\train_another\damage\-93.72761_29.774715999999998.jpeg,train_another,damaged,true,images/-93.727610_29.774716.tiff
29.773346,-93.727699,1.217390,ned10m,DamageDetection\train_another\damage\-93.727699_29.773346000000004.jpeg,train_another,damaged,true,images/-93.727699_29.773346.tiff
29.786915,-93.729289,0.785196,ned10m,DamageDetection\train_another\damage\-93.729289_29.786915000000004.jpeg,train_another,damaged,true,images/-93.729289_29.786915.tiff
29.773878,-93.731566,0.585421,ned10m,DamageDetection\train_another\damage\-93.731566_29.773878000000003.jpeg,train_another,damaged,true,images/-93.731566_29.773878.tiff
29.788096,-93.732439,0.701965,ned10m,DamageDetection\train_another\damage\-93.732439_29.788096000000003.jpeg,train_another,damaged,true,images/-93.732439_29.788096.tiff
29.787487,-93.732524,0.708100,ned10m,DamageDetection\train_another\damage\-93.732524_29.787487.jpeg,train_another,damaged,true,images/-93.732524_29.787487.tiff
29.787358,-93.732527,0.701495,ned10m,DamageDetection\train_another\damage\-93.732527_29.787358.jpeg,train_another,damaged,true,images/-93.732527_29.787358.tiff
29.787144,-93.732546,0.662657,ned10m,DamageDetection\train_another\damage\-93.732546_29.787144.jpeg,train_another,damaged,true,images/-93.732546_29.787144.tiff
29.788496,-93.734053,0.886567,ned10m,DamageDetection\train_another\damage\-93.734053_29.788496000000002.jpeg,train_another,damaged,true,images/-93.734053_29.788496.tiff
29.788380,-93.734499,0.821308,ned10m,DamageDetection\train_another\damage\-93.734499_29.78838.jpeg,train_another,damaged,true,images/-93.734499_29.788380.tiff
29.788568,-93.734531,0.904224,ned10m,DamageDetection\train_another\damage\-93.734531_29.788567999999998.jpeg,train_another,damaged,true,images/-93.734531_29.788568.tiff
30.142803,-93.736344,2.222561,ned10m,DamageDetection\train_another\damage\-93.73634399999999_30.142803000000004.jpeg,train_another,damaged,false,images/-93.736344_30.142803.tiff
29.789173,-93.736618,0.805010,ned10m,DamageDetection\train_another\damage\-93.736618_29.789172999999998.jpeg,train_another,damaged,true,images/-93.736618_29.789173.tiff
29.787875,-93.739176,0.698751,ned10m,DamageDetection\train_another\damage\-93.739176_29.787875.jpeg,train_another,damaged,true,images/-93.739176_29.787875.tiff
29.789573,-93.739417,1.090819,ned10m,DamageDetection\train_another\damage\-93.739417_29.789572999999997.jpeg,train_another,damaged,true,images/-93.739417_29.789573.tiff
29.789843,-93.740029,0.981142,ned10m,DamageDetection\train_another\damage\-93.740029_29.789842999999998.jpeg,train_another,damaged,true,images/-93.740029_29.789843.tiff
29.789194,-93.741016,0.786000,ned10m,DamageDetection\train_another\damage\-93.741016_29.789194000000002.jpeg,train_another,damaged,true,images/-93.741016_29.789194.tiff
29.953968,-93.741043,1.131875,ned10m,DamageDetection\train_another\damage\-93.741043_29.953968.jpeg,train_another,damaged,true,images/-93.741043_29.953968.tiff
30.122063,-93.742164,2.993108,ned10m,DamageDetection\train_another\damage\-93.742164_30.122063.jpeg,train_another,damaged,false,images/-93.742164_30.122063.tiff
30.073354,-93.742266,1.524924,ned10m,DamageDetection\train_another\damage\-93.742266_30.073354.jpeg,train_another,damaged,false,images/-93.742266_30.073354.tiff
30.121146,-93.742679,3.622414,ned10m,DamageDetection\train_another\damage\-93.74267900000001_30.121146000000003.jpeg,train_another,damaged,false,images/-93.742679_30.121146.tiff
30.072803,-93.742835,1.541495,ned10m,DamageDetection\train_another\damage\-93.742835_30.072803000000004.jpeg,train_another,damaged,false,images/-93.742835_30.072803.tiff
30.072645,-93.743109,1.371360,ned10m,DamageDetection\train_another\damage\-93.74310899999999_30.072645.jpeg,train_another,damaged,false,images/-93.743109_30.072645.tiff
30.072399,-93.743200,1.512507,ned10m,DamageDetection\train_another\damage\-93.7432_30.072399.jpeg,train_another,damaged,false,images/-93.743200_30.072399.tiff
30.073094,-93.743430,1.584538,ned10m,DamageDetection\train_another\damage\-93.74343_30.073094.jpeg,train_another,damaged,false,images/-93.743430_30.073094.tiff
30.072663,-93.743441,0.972576,ned10m,DamageDetection\train_another\damage\-93.743441_30.072663000000002.jpeg,train_another,damaged,false,images/-93.743441_30.072663.tiff
29.947779,-93.743471,1.264722,ned10m,DamageDetection\train_another\damage\-93.743471_29.947778999999997.jpeg,train_another,damaged,true,images/-93.743471_29.947779.tiff
30.073029,-93.743607,1.536751,ned10m,DamageDetection\train_another\damage\-93.743607_30.073029.jpeg,train_another,damaged,false,images/-93.743607_30.073029.tiff
30.073391,-93.743629,1.164113,ned10m,DamageDetection\train_another\damage\-93.743629_30.073390999999997.jpeg,train_another,damaged,false,images/-93.743629_30.073391.tiff
30.121958,-93.743634,2.940671,ned10m,DamageDetection\train_another\damage\-93.743634_30.121958000000003.jpeg,train_another,damaged,false,images/-93.743634_30.121958.tiff
30.076245,-93.744423,1.002214,ned10m,DamageDetection\train_another\damage\-93.744423_30.076245.jpeg,train_another,damaged,false,images/-93.744423_30.076245.tiff
29.949956,-93.744477,1.815025,ned10m,DamageDetection\train_another\damage\-93.744477_29.949956.jpeg,train_another,damaged,true,images/-93.744477_29.949956.tiff
30.076357,-93.744498,1.228152,ned10m,DamageDetection\train_another\damage\-93.744498_30.076357.jpeg,train_another,damaged,false,images/-93.744498_30.076357.tiff
30.076605,-93.744804,1.292164,ned10m,DamageDetection\train_another\damage\-93.744804_30.076604999999997.jpeg,train_another,damaged,false,images/-93.744804_30.076605.tiff
30.080729,-93.744965,1.612730,ned10m,DamageDetection\train_another\damage\-93.74496500000001_30.080728999999998.jpeg,train_another,damaged,false,images/-93.744965_30.080729.tiff
30.084412,-93.745067,1.886528,ned10m,DamageDetection\train_another\damage\-93.745067_30.084412.jpeg,train_another,damaged,false,images/-93.745067_30.084412.tiff
